"staSeq","date","sampYr","lev1Name","lev1Memb","lev2Name","lev2Memb","levPropNum","taxa","hq","hydroID"
16079,"2007-06-22",2007,3,0.5,4,0.5,3.5,"fish",0,201492977
16079,"2013-10-01",2013,3,0.75,4,0.25,3.25,"bug",0,201492977
16079,"2013-07-02",2013,3,0.5,4,0.5,3.5,"fish",0,201492977
16080,"2012-10-16",2012,2,1,2,0,2,"bug",1,201488641
16080,"2014-09-29",2014,3,0.62195122,2,0.37804878,2.62195122,"bug",0,201488641
16080,"2017-06-16",2017,3,1,NA,0,3,"fish",0,201488641
16080,"2012-06-14",2012,2,0.75,3,0.25,2.25,"fish",1,201488641
16080,"2007-06-29",2007,3,1,NA,0,3,"fish",0,201488641
16081,"2008-06-13",2008,4,1,NA,0,4,"fish",0,201489252
16082,"2012-10-18",2012,2,0.884615385,3,0.115384615,2.115384615,"bug",1,201491410
16082,"2008-09-15",2008,3,0.651515152,2,0.348484848,2.651515152,"bug",0,201491410
16082,"2017-07-31",2017,3,1,NA,0,3,"fish",0,201491410
16082,"2008-06-19",2008,3,1,NA,0,3,"fish",0,201491410
16082,"1988-08-03",1988,3,1,NA,0,3,"fish",0,201491410
16083,"2011-07-01",2011,3,1,NA,0,3,"fish",0,201496123
16088,"2014-09-17",2014,4,0.966824645,3,0.033175355,3.966824645,"bug",0,201486031
16089,"2008-09-17",2008,3,1,3,0,3,"bug",0,201489944
16089,"2017-07-11",2017,3,1,NA,0,3,"fish",0,201489944
16089,"2012-06-07",2012,3,1,NA,0,3,"fish",0,201489944
16089,"2012-10-11",2012,2,0.976190476,3,0.0238,2.023809524,"bug",1,201489944
16090,"2008-10-08",2008,5,1,5,0,5,"bug",0,201491153
16095,"2017-09-26",2017,4,1,NA,0,4,"fish",0,201496066
16103,"2016-08-17",2016,5,1,NA,0,5,"fish",0,201492094
16103,"2011-11-08",2011,3,0.628205128,2,0.371794872,2.628205128,"bug",0,201492094
16103,"2011-06-06",2011,5,1,NA,0,5,"fish",0,201492094
16106,"2007-08-24",2007,3,0.5,4,0.5,3.5,"fish",0,201487443
16106,"2010-06-01",2010,3,1,NA,0,3,"fish",0,201487443
16106,"2010-09-29",2010,3,1,3,0,3,"bug",0,201487443
16106,"2009-10-26",2009,2,1,2,0,2,"bug",1,201487443
16107,"1994-08-08",1994,4,1,NA,0,4,"fish",0,201486856
16108,"2007-08-01",2007,3,0.586887836,4,0.41311216,3.413112147,"fish",0,201488530
16108,"2007-09-28",2007,3,1,3,0,3,"bug",0,201488530
16108,"1994-06-30",1994,3,1,NA,0,3,"fish",0,201488530
16109,"2007-09-28",2007,2,0.5,3,0.5,2.5,"bug",0,201488230
16109,"2007-07-30",2007,3,0.83823529,2,0.161764706,2.838235282,"fish",0,201488230
16109,"2019-06-26",2019,3,1,NA,0,3,"fish",0,201488230
16110,"2016-09-30",2016,4,0.76190476,3,0.238095238,3.761904754,"bug",0,201492240
16110,"2007-09-19",2007,3,1,3,0,3,"bug",0,201492240
16110,"2012-10-18",2012,3,0.865853659,2,0.134146341,2.865853659,"bug",0,201492240
16110,"2014-09-30",2014,4,1,4,0,4,"bug",0,201492240
16110,"2013-06-17",2013,3,0.805084746,4,0.19491525,3.194915237,"fish",0,201492240
16110,"2018-06-14",2018,1,0.5,2,0.5,1.5,"fish",1,201492240
16110,"2016-06-16",2016,1,0.615702479,2,0.38429752,1.384297519,"fish",1,201492240
16110,"2010-06-02",2010,2,1,NA,0,2,"fish",1,201492240
16110,"2011-10-12",2011,3,1,3,0,3,"bug",0,201492240
16110,"2015-10-05",2015,3,0.627906977,4,0.372093023,3.372093023,"bug",0,201492240
16110,"2017-10-19",2017,4,1,4,0,4,"bug",0,201492240
16110,"2007-07-19",2007,1,0.75,2,0.25,1.25,"fish",1,201492240
16110,"2013-10-03",2013,3,1,3,0,3,"bug",0,201492240
16110,"2018-10-09",2018,4,1,4,0,4,"bug",0,201492240
16110,"2011-07-27",2011,2,1,NA,0,2,"fish",1,201492240
16111,"2012-06-20",2012,4,0.59615385,3,0.403846154,3.596153862,"fish",0,201494547
16111,"2011-07-18",2011,4,0.91666667,3,0.083333333,3.91666668,"fish",0,201494547
16111,"2007-07-13",2007,3,1,NA,0,3,"fish",0,201494547
16111,"2016-07-20",2016,3,1,NA,0,3,"fish",0,201494547
16111,"2007-09-19",2007,3,1,3,0,3,"bug",0,201494547
16112,"2012-09-21",2012,2,1,2,0,2,"bug",1,201494712
16112,"2014-10-02",2014,2,0.5,3,0.5,2.5,"bug",0,201494712
16112,"2013-09-19",2013,2,0.5,3,0.5,2.5,"bug",0,201494712
16112,"2013-07-12",2013,4,0.666666667,5,0.31013746,4.286941596,"fish",0,201494712
16112,"2015-10-01",2015,2,1,2,0,2,"bug",1,201494712
16112,"2011-10-11",2011,2,1,2,0,2,"bug",1,201494712
16112,"2010-07-15",2010,3,0.670454545,4,0.32954545,3.329545436,"fish",0,201494712
16112,"2011-06-22",2011,3,0.845744681,4,0.15425532,3.154255323,"fish",0,201494712
16112,"2007-07-13",2007,4,1,NA,0,4,"fish",0,201494712
16112,"1989-07-31",1989,4,1,NA,0,4,"fish",0,201494712
16112,"2007-09-18",2007,2,0.928571429,3,0.0714,2.071428571,"bug",1,201494712
16112,"2010-09-15",2010,2,1,2,0,2,"bug",1,201494712
16113,"2007-07-13",2007,3,0.75,4,0.25,3.25,"fish",0,201494629
16113,"2007-09-18",2007,3,0.672413793,2,0.327586207,2.672413793,"bug",0,201494629
16114,"2015-09-23",2015,2,0.5,3,0.5,2.5,"bug",0,201489974
16114,"2013-10-08",2013,2,1,2,0,2,"bug",1,201489974
16114,"1988-06-24",1988,1,1,NA,0,1,"fish",1,201489974
16114,"2014-09-24",2014,3,0.794117647,2,0.205882353,2.794117647,"bug",0,201489974
16114,"2011-07-11",2011,2,0.75,3,0.25,2.25,"fish",1,201489974
16114,"2019-06-10",2019,4,0.75,3,0.25,3.75,"fish",0,201489974
16114,"2012-10-10",2012,3,0.794117647,2,0.205882353,2.794117647,"bug",0,201489974
16114,"2011-11-10",2011,2,0.5,3,0.5,2.5,"bug",0,201489974
16114,"2016-06-10",2016,3,1,NA,0,3,"fish",0,201489974
16114,"2007-09-21",2007,3,1,3,0,3,"bug",0,201489974
16114,"2007-06-08",2007,3,1,NA,0,3,"fish",0,201489974
16114,"2016-10-06",2016,4,1,4,0,4,"bug",0,201489974
16114,"2013-07-08",2013,2,0.5,3,0.5,2.5,"fish",0,201489974
16116,"2018-09-07",2018,2,0.60344828,1,0.396551724,1.603448284,"fish",1,201489446
16116,"2007-06-08",2007,1,1,NA,0,1,"fish",1,201489446
16116,"2007-09-21",2007,2,1,2,0,2,"bug",1,201489446
16116,"1988-06-29",1988,2,1,NA,0,2,"fish",1,201489446
16117,"1988-06-29",1988,1,0.5,2,0.5,1.5,"fish",1,201489228
16117,"2018-09-07",2018,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201489228
16117,"2007-06-08",2007,1,1,NA,0,1,"fish",1,201489228
16118,"2007-07-30",2007,3,1,NA,0,3,"fish",0,201492352
16119,"2012-09-18",2012,2,0.5,3,0.5,2.5,"bug",0,201493154
16119,"2016-09-30",2016,2,0.635135135,3,0.36486486,2.36486485,"bug",1,201493154
16119,"2007-08-03",2007,3,0.75,4,0.25,3.25,"fish",0,201493154
16119,"2016-06-16",2016,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201493154
16119,"2011-10-12",2011,2,1,2,0,2,"bug",1,201493154
16119,"2013-09-19",2013,2,1,2,0,2,"bug",1,201493154
16119,"2011-08-23",2011,4,1,NA,0,4,"fish",0,201493154
16119,"2018-07-06",2018,3,1,NA,0,3,"fish",0,201493154
16119,"2014-09-30",2014,2,1,2,0,2,"bug",1,201493154
16119,"2007-09-19",2007,3,0.642857143,2,0.357142857,2.642857143,"bug",0,201493154
16119,"2015-09-15",2015,2,1,2,0,2,"bug",1,201493154
16119,"2018-10-09",2018,2,1,2,0,2,"bug",1,201493154
16119,"2013-07-12",2013,3,1,NA,0,3,"fish",0,201493154
16119,"2017-10-19",2017,3,1,3,0,3,"bug",0,201493154
16120,"2007-06-22",2007,5,0.97360248,3,0.026397516,4.947204947,"fish",0,201493694
16120,"2012-07-19",2012,4,0.666666667,5,0.33333333,4.333333317,"fish",0,201493694
16120,"2007-09-19",2007,2,1,2,0,2,"bug",1,201493694
16120,"2016-09-09",2016,5,1,NA,0,5,"fish",0,201493694
16121,"1989-06-27",1989,4,1,NA,0,4,"fish",0,201493246
16121,"2012-09-19",2012,2,1,2,0,2,"bug",1,201493246
16121,"2014-09-30",2014,2,0.763157895,3,0.236842105,2.236842105,"bug",1,201493246
16121,"2011-06-22",2011,3,0.5,4,0.5,3.5,"fish",0,201493246
16121,"2007-09-19",2007,2,1,2,0,2,"bug",1,201493246
16121,"2007-08-03",2007,3,1,NA,0,3,"fish",0,201493246
16121,"2017-08-11",2017,4,1,NA,0,4,"fish",0,201493246
16122,"2007-09-25",2007,3,1,3,0,3,"bug",0,201493654
16122,"2015-10-01",2015,2,1,2,0,2,"bug",1,201493654
16122,"2007-07-26",2007,3,1,NA,0,3,"fish",0,201493654
16122,"2012-07-12",2012,3,0.77810651,2,0.221893491,2.778106512,"fish",0,201493654
16123,"2007-07-26",2007,3,1,NA,0,3,"fish",0,201493893
16123,"2007-09-25",2007,3,1,3,0,3,"bug",0,201493893
16123,"1989-07-12",1989,4,0.75,3,0.25,3.75,"fish",0,201493893
16124,"2018-08-17",2018,3,0.75,4,0.25,3.25,"fish",0,201490398
16124,"2013-07-26",2013,2,0.75,3,0.25,2.25,"fish",1,201490398
16124,"2011-06-01",2011,4,0.75,3,0.25,3.75,"fish",0,201490398
16124,"2012-10-11",2012,2,1,2,0,2,"bug",1,201490398
16124,"2018-10-05",2018,3,0.8,2,0.2,2.8,"bug",0,201490398
16124,"2013-10-08",2013,2,1,2,0,2,"bug",1,201490398
16124,"2007-09-21",2007,2,1,2,0,2,"bug",1,201490398
16124,"2016-10-28",2016,2,0.5,3,0.5,2.5,"bug",0,201490398
16124,"2015-09-25",2015,2,1,2,0,2,"bug",1,201490398
16124,"2007-06-15",2007,2,0.75,3,0.25,2.25,"fish",1,201490398
16124,"1992-07-01",1992,3,1,NA,0,3,"fish",0,201490398
16124,"2017-10-16",2017,2,0.905405405,3,0.09459459,2.094594581,"bug",1,201490398
16124,"2014-09-29",2014,2,1,2,0,2,"bug",1,201490398
16124,"2016-06-10",2016,3,0.96078431,2,0.039215686,2.960784303,"fish",0,201490398
16124,"2011-10-21",2011,2,1,2,0,2,"bug",1,201490398
16125,"2007-06-15",2007,1,1,NA,0,1,"fish",1,201489820
16126,"2007-07-05",2007,3,0.806122449,4,0.19387755,3.193877547,"fish",0,201490600
16126,"2008-11-04",2008,3,1,3,0,3,"bug",0,201490600
16126,"2010-06-10",2010,2,1,NA,0,2,"fish",1,201490600
16126,"2019-06-10",2019,3,1,NA,0,3,"fish",0,201490600
16127,"2011-06-01",2011,2,0.5,3,0.5,2.5,"fish",0,201490956
16127,"2015-09-23",2015,2,1,2,0,2,"bug",1,201490956
16127,"2018-06-22",2018,3,0.69626168,2,0.303738318,2.696261676,"fish",0,201490956
16127,"2016-09-29",2016,3,0.83333333,2,0.166666667,2.833333323,"bug",0,201490956
16127,"2017-10-18",2017,3,0.62195122,2,0.37804878,2.621951221,"bug",0,201490956
16127,"2018-10-09",2018,2,1,2,0,2,"bug",1,201490956
16127,"2011-11-08",2011,2,1,2,0,2,"bug",1,201490956
16127,"2012-10-11",2012,2,1,2,0,2,"bug",1,201490956
16127,"2014-09-29",2014,2,0.833333333,3,0.166666667,2.166666667,"bug",1,201490956
16127,"2007-09-24",2007,2,0.5,3,0.5,2.5,"bug",0,201490956
16127,"2013-07-08",2013,2,1,NA,0,2,"fish",1,201490956
16127,"2013-09-16",2013,2,1,2,0,2,"bug",1,201490956
16127,"2016-06-10",2016,2,0.625,1,0.375,1.625,"fish",1,201490956
16127,"2007-07-05",2007,1,1,NA,0,1,"fish",1,201490956
16128,"2015-09-16",2015,3,0.574144487,4,0.425855513,3.425855513,"bug",0,201489426
16128,"2008-09-22",2008,3,1,3,0,3,"bug",0,201489426
16128,"2010-07-20",2010,2,0.657534247,3,0.34246575,2.342465743,"fish",1,201489426
16128,"2010-09-16",2010,3,1,3,0,3,"bug",0,201489426
16128,"1994-06-28",1994,3,1,NA,0,3,"fish",0,201489426
16128,"2014-10-06",2014,3,0.61627907,2,0.38372093,2.61627907,"bug",0,201489426
16128,"2011-08-26",2011,5,1,NA,0,5,"fish",0,201489426
16128,"2012-09-26",2012,4,1,4,0,4,"bug",0,201489426
16128,"2016-06-24",2016,4,0.944444444,5,0.05555556,4.055555578,"fish",0,201489426
16128,"2013-10-03",2013,4,1,4,0,4,"bug",0,201489426
16128,"2007-08-01",2007,2,0.519230769,3,0.48076923,2.480769228,"fish",1,201489426
16128,"2011-10-27",2011,3,1,3,0,3,"bug",0,201489426
16128,"2018-06-27",2018,4,0.75,3,0.25,3.75,"fish",0,201489426
16128,"2009-07-27",2009,4,0.785714286,5,0.21428571,4.214285693,"fish",0,201489426
16128,"2009-10-02",2009,3,1,3,0,3,"bug",0,201489426
16128,"2007-09-21",2007,3,1,3,0,3,"bug",0,201489426
16129,"2007-07-06",2007,5,1,NA,0,5,"fish",0,201494989
16130,"2018-08-09",2018,6,1,NA,0,6,"fish",0,201495814
16130,"2013-10-16",2013,4,0.938325991,5,0.0617,4.061674009,"bug",0,201495814
16131,"2013-07-30",2013,3,1,NA,0,3,"fish",0,201495725
16131,"2016-10-25",2016,4,1,4,0,4,"bug",0,201495725
16131,"2007-10-02",2007,3,1,3,0,3,"bug",0,201495725
16131,"2009-06-17",2009,3,1,NA,0,3,"fish",0,201495725
16131,"2008-09-24",2008,4,1,4,0,4,"bug",0,201495725
16131,"2011-10-13",2011,4,1,4,0,4,"bug",0,201495725
16131,"2010-09-23",2010,3,1,3,0,3,"bug",0,201495725
16131,"2009-10-22",2009,3,1,3,0,3,"bug",0,201495725
16131,"2007-07-09",2007,3,1,NA,0,3,"fish",0,201495725
16131,"2011-06-30",2011,3,0.991452991,5,0.00854701,3.017094024,"fish",0,201495725
16131,"2013-10-16",2013,3,0.513513514,4,0.486486486,3.486486486,"bug",0,201495725
16132,"1990-06-27",1990,3,1,NA,0,3,"fish",0,201494724
16132,"2007-07-11",2007,3,0.5,4,0.5,3.5,"fish",0,201494724
16133,"2007-07-06",2007,4,0.944444444,5,0.05555556,4.055555578,"fish",0,201495315
16133,"2007-10-04",2007,3,1,3,0,3,"bug",0,201495315
16134,"2007-07-12",2007,5,1,NA,0,5,"fish",0,201495026
16135,"2013-09-24",2013,3,1,3,0,3,"bug",0,201495669
16135,"2018-08-08",2018,3,1,NA,0,3,"fish",0,201495669
16135,"2007-11-28",2007,2,0.5,3,0.5,2.5,"bug",0,201495669
16136,"2013-10-15",2013,4,1,4,0,4,"bug",0,201496082
16136,"2007-07-20",2007,5,1,NA,0,5,"fish",0,201496082
16136,"2007-10-09",2007,4,0.75,5,0.25,4.25,"bug",0,201496082
16136,"2013-07-01",2013,5,1,NA,0,5,"fish",0,201496082
16137,"2011-06-07",2011,5,1,NA,0,5,"fish",0,201496531
16137,"2007-07-20",2007,5,1,NA,0,5,"fish",0,201496531
16137,"2013-10-15",2013,4,0.625441696,5,0.374558304,4.374558304,"bug",0,201496531
16137,"2013-07-01",2013,5,1,NA,0,5,"fish",0,201496531
16137,"2007-10-03",2007,5,1,5,0,5,"bug",0,201496531
16138,"2007-10-03",2007,4,0.778325123,3,0.221674877,3.778325123,"bug",0,201496249
16138,"2013-10-15",2013,4,1,4,0,4,"bug",0,201496249
16138,"2013-07-03",2013,3,1,NA,0,3,"fish",0,201496249
16138,"2007-07-20",2007,4,1,NA,0,4,"fish",0,201496249
16139,"2018-10-05",2018,3,1,3,0,3,"bug",0,201490357
16139,"2008-09-25",2008,2,0.611111111,3,0.388888889,2.388888889,"bug",1,201490357
16139,"2013-07-26",2013,3,0.55376344,2,0.446236559,2.553763438,"fish",0,201490357
16139,"2010-10-12",2010,2,1,2,0,2,"bug",1,201490357
16139,"2012-10-11",2012,3,1,3,0,3,"bug",0,201490357
16139,"2017-10-16",2017,3,1,3,0,3,"bug",0,201490357
16139,"2014-09-29",2014,3,1,3,0,3,"bug",0,201490357
16139,"1992-07-01",1992,4,1,NA,0,4,"fish",0,201490357
16139,"2016-10-28",2016,3,0.86585366,2,0.134146341,2.865853663,"bug",0,201490357
16139,"2013-10-08",2013,3,0.905405405,2,0.0946,2.905405405,"bug",0,201490357
16139,"2011-10-21",2011,2,1,2,0,2,"bug",1,201490357
16139,"2009-10-13",2009,2,1,2,0,2,"bug",1,201490357
16139,"2007-10-09",2007,3,1,3,0,3,"bug",0,201490357
16139,"2011-07-21",2011,2,0.5,3,0.5,2.5,"fish",0,201490357
16139,"2019-10-03",2019,3,1,3,0,3,"bug",0,201490357
16139,"2015-09-25",2015,3,1,3,0,3,"bug",0,201490357
16139,"2010-06-17",2010,2,0.5,3,0.5,2.5,"fish",0,201490357
16139,"2007-06-15",2007,3,1,NA,0,3,"fish",0,201490357
16140,"2008-06-18",2008,5,1,NA,0,5,"fish",0,201496858
16140,"2007-06-20",2007,5,1,NA,0,5,"fish",0,201496858
16140,"2007-11-28",2007,6,1,6,0,6,"bug",0,201496858
16140,"2008-10-02",2008,5,1,5,0,5,"bug",0,201496858
16141,"2014-09-29",2014,4,0.924882629,5,0.0751,4.075117371,"bug",0,201496673
16141,"2016-10-11",2016,4,1,4,0,4,"bug",0,201496673
16141,"2011-10-25",2011,5,1,5,0,5,"bug",0,201496673
16141,"2013-06-27",2013,4,1,NA,0,4,"fish",0,201496673
16141,"2007-10-02",2007,3,0.5,4,0.5,3.5,"bug",0,201496673
16141,"2011-06-09",2011,4,1,NA,0,4,"fish",0,201496673
16141,"2007-06-20",2007,4,1,NA,0,4,"fish",0,201496673
16141,"2013-10-21",2013,4,1,4,0,4,"bug",0,201496673
16142,"2013-10-17",2013,4,0.75,5,0.25,4.25,"bug",0,201496574
16142,"2007-06-28",2007,3,0.772727273,4,0.22727273,3.227272738,"fish",0,201496574
16142,"2013-06-24",2013,3,0.657142857,4,0.34285714,3.342857131,"fish",0,201496574
16143,"2010-10-07",2010,3,1,3,0,3,"bug",0,201496681
16143,"2013-10-17",2013,3,1,3,0,3,"bug",0,201496681
16143,"2009-10-05",2009,3,1,3,0,3,"bug",0,201496681
16143,"2008-10-02",2008,2,0.5,3,0.5,2.5,"bug",0,201496681
16143,"2007-09-25",2007,3,1,3,0,3,"bug",0,201496681
16143,"2012-10-01",2012,3,1,3,0,3,"bug",0,201496681
16143,"2011-10-18",2011,3,1,3,0,3,"bug",0,201496681
16143,"2014-09-29",2014,3,1,3,0,3,"bug",0,201496681
16144,"2013-10-09",2013,3,1,3,0,3,"bug",0,201496625
16145,"2007-10-18",2007,5,1,5,0,5,"bug",0,201497254
16145,"2007-06-12",2007,5,1,NA,0,5,"fish",0,201497254
16146,"2007-06-12",2007,4,1,NA,0,4,"fish",0,201497230
16146,"2007-10-18",2007,5,0.75,6,0.25,5.25,"bug",0,201497230
16146,"2013-07-15",2013,4,0.53787879,3,0.462121212,3.537878796,"fish",0,201497230
16146,"2013-10-03",2013,4,0.803921569,5,0.196078431,4.196078431,"bug",0,201497230
16159,"2008-07-11",2008,2,1,NA,0,2,"fish",1,201487635
16159,"2007-06-29",2007,1,1,NA,0,1,"fish",1,201487635
16160,"2007-06-29",2007,1,1,NA,0,1,"fish",1,201487635
16174,"2007-06-29",2007,3,0.75,2,0.25,2.75,"fish",0,201487662
16175,"2007-06-27",2007,4,0.90084388,3,0.099156118,3.900843874,"fish",0,201497050
16176,"2007-07-06",2007,5,0.65384615,4,0.346153846,4.653846135,"fish",0,201495315
16176,"1990-06-15",1990,4,1,NA,0,4,"fish",0,201495315
16177,"2007-07-06",2007,5,1,NA,0,5,"fish",0,201493232
16178,"2007-07-11",2007,3,0.5,4,0.5,3.5,"fish",0,201495910
16179,"2007-07-11",2007,3,0.916666667,4,0.08333333,3.08333332,"fish",0,201495721
16191,"1992-07-14",1992,4,1,NA,0,4,"fish",0,201490289
16191,"2011-07-12",2011,4,1,NA,0,4,"fish",0,201490289
16191,"2007-07-03",2007,3,0.75,2,0.25,2.75,"fish",0,201490289
16191,"2010-06-10",2010,2,0.5,3,0.5,2.5,"fish",0,201490289
16191,"2015-09-23",2015,2,1,2,0,2,"bug",1,201490289
16192,"1993-07-01",1993,2,0.940047962,3,0.05995204,2.059952043,"fish",1,201493122
16192,"2012-08-03",2012,3,1,NA,0,3,"fish",0,201493122
16192,"2006-07-24",2006,2,0.666666667,3,0.33333333,2.333333323,"fish",1,201493122
16192,"2011-08-05",2011,2,1,NA,0,2,"fish",1,201493122
16193,"2007-07-25",2007,5,1,NA,0,5,"fish",0,201495621
16193,"2010-08-30",2010,5,1,NA,0,5,"fish",0,201495621
16194,"1990-06-25",1990,4,1,NA,0,4,"fish",0,201496115
16194,"2007-07-23",2007,4,1,NA,0,4,"fish",0,201496115
16196,"2007-07-23",2007,4,1,NA,0,4,"fish",0,201495855
16197,"2007-07-27",2007,4,1,NA,0,4,"fish",0,201493365
16202,"2015-09-17",2015,5,1,5,0,5,"bug",0,201493624
16204,"2010-09-10",2010,5,1,NA,0,5,"fish",0,201493944
16204,"2006-10-24",2006,5,1,NA,0,5,"fish",0,201493944
16204,"2009-09-10",2009,5,1,NA,0,5,"fish",0,201493944
16204,"2010-09-28",2010,3,1,3,0,3,"bug",0,201493944
16205,"2007-10-17",2007,5,1,5,0,5,"bug",0,201497068
16207,"1994-07-20",1994,3,1,NA,0,3,"fish",0,201485785
16207,"2011-08-23",2011,3,1,NA,0,3,"fish",0,201485785
16221,"2015-09-15",2015,5,0.704318937,4,0.295681063,4.704318937,"bug",0,201492021
16221,"2012-07-26",2012,3,0.876923077,4,0.12307692,3.123076911,"fish",0,201492021
16225,"2015-09-17",2015,5,1,5,0,5,"bug",0,201489095
16225,"2008-09-24",2008,5,1,5,0,5,"bug",0,201489095
16228,"2010-06-28",2010,5,1,NA,0,5,"fish",0,201489241
16239,"2015-09-15",2015,4,1,4,0,4,"bug",0,201490353
16239,"2012-07-25",2012,2,0.75,3,0.25,2.25,"fish",1,201490353
16240,"2007-10-11",2007,6,0.75,5,0.25,5.75,"bug",0,201496352
16242,"1994-07-19",1994,4,1,NA,0,4,"fish",0,201487459
16243,"2009-08-07",2009,4,1,NA,0,4,"fish",0,201486563
16243,"1994-08-30",1994,4,0.944444444,5,0.05555556,4.055555578,"fish",0,201486563
16243,"2009-10-22",2009,3,1,3,0,3,"bug",0,201486563
16246,"2009-10-22",2009,3,0.9375,4,0.0625,3.0625,"bug",0,201485363
16246,"2014-09-24",2014,4,0.808510638,5,0.191489362,4.191489362,"bug",0,201485363
16254,"2015-09-21",2015,3,1,3,0,3,"bug",0,201493868
16258,"2015-09-14",2015,3,1,3,0,3,"bug",0,201488988
16258,"2012-10-03",2012,4,1,4,0,4,"bug",0,201488988
16258,"2012-07-25",2012,4,0.5,2,0.25,3.25,"fish",0,201488988
16258,"2008-09-23",2008,2,0.93718593,3,0.06281407,2.062814069,"fish",1,201488988
16258,"2008-09-24",2008,3,1,3,0,3,"bug",0,201488988
16259,"2013-10-09",2013,4,1,4,0,4,"bug",0,201496817
16260,"2007-08-06",2007,3,1,NA,0,3,"fish",0,201496713
16260,"2013-10-09",2013,3,1,3,0,3,"bug",0,201496713
16260,"2013-06-25",2013,3,0.96153846,2,0.038461538,2.961538457,"fish",0,201496713
16261,"2011-10-18",2011,3,0.693693694,4,0.306306306,3.306306306,"bug",0,201496713
16261,"2011-06-20",2011,3,0.54347826,2,0.456521739,2.543478258,"fish",0,201496713
16261,"2013-10-09",2013,2,1,2,0,2,"bug",1,201496713
16261,"2016-10-17",2016,3,1,3,0,3,"bug",0,201496713
16261,"2013-06-25",2013,2,0.731182796,3,0.2688172,2.268817191,"fish",1,201496713
16262,"1990-08-02",1990,4,1,NA,0,4,"fish",0,201496629
16265,"2013-08-28",2013,4,1,NA,0,4,"fish",0,201491550
16265,"2019-07-15",2019,3,0.81699346,2,0.183006536,2.816993452,"fish",0,201491550
16265,"2012-09-06",2012,3,1,NA,0,3,"fish",0,201491550
16266,"2018-07-13",2018,4,1,NA,0,4,"fish",0,201490223
16266,"2017-06-02",2017,5,0.62711864,4,0.372881356,4.627118624,"fish",0,201490223
16268,"2007-07-06",2007,4,1,NA,0,4,"fish",0,201496520
16268,"2015-09-28",2015,5,1,5,0,5,"bug",0,201496520
16269,"2007-07-09",2007,2,0.726277372,3,0.27372263,2.273722635,"fish",1,201493799
16269,"1993-06-22",1993,3,0.348484848,4,0.33333333,3.015151502,"fish",0,201493799
16270,"2007-08-17",2007,4,0.5,5,0.5,4.5,"fish",0,201487290
16271,"2010-08-19",2010,2,1,NA,0,2,"fish",1,201487277
16271,"2007-06-22",2007,3,0.75,2,0.25,2.75,"fish",0,201487277
16271,"2011-07-27",2011,2,0.5,3,0.5,2.5,"fish",0,201487277
16273,"2007-06-28",2007,3,1,NA,0,3,"fish",0,201495968
16274,"2007-07-24",2007,3,1,NA,0,3,"fish",0,201494249
16275,"2007-06-25",2007,5,1,NA,0,5,"fish",0,201497178
16276,"1993-07-13",1993,4,0.97297297,3,0.027027027,3.972972961,"fish",0,201494100
16276,"2013-10-16",2013,5,0.926174497,4,0.0738,4.926174497,"bug",0,201494100
16276,"2016-09-26",2016,4,1,4,0,4,"bug",0,201494100
16276,"2016-08-31",2016,5,1,NA,0,5,"fish",0,201494100
16276,"2007-08-07",2007,5,1,NA,0,5,"fish",0,201494100
16277,"2007-07-12",2007,5,0.833333333,6,0.16666667,5.166666687,"fish",0,201493355
16280,"2007-08-22",2007,3,1,NA,0,3,"fish",0,201490975
16281,"2007-08-15",2007,3,1,NA,0,3,"fish",0,201495523
16281,"1990-09-24",1990,3,1,NA,0,3,"fish",0,201495523
16283,"2007-07-13",2007,5,1,NA,0,5,"fish",0,201489837
16284,"2009-07-23",2009,3,0.618397086,4,0.38160291,3.381602897,"fish",0,201490120
16284,"1994-06-20",1994,3,0.5,2,0.381625442,2.736749123,"fish",0,201490120
16285,"2007-07-31",2007,4,0.785714286,3,0.142857143,3.928571421,"fish",0,201496182
16286,"2007-08-02",2007,4,1,NA,0,4,"fish",0,201493435
16287,"2007-08-13",2007,4,0.97777778,3,0.022222222,3.977777787,"fish",0,201497030
16288,"2007-08-08",2007,3,0.5,4,0.5,3.5,"fish",0,201487443
16288,"2010-06-01",2010,3,1,NA,0,3,"fish",0,201487443
16288,"2009-10-26",2009,2,1,2,0,2,"bug",1,201487443
16288,"2010-09-29",2010,2,1,2,0,2,"bug",1,201487443
16289,"2008-07-07",2008,4,1,NA,0,4,"fish",0,201490815
16289,"2008-09-16",2008,3,1,3,0,3,"bug",0,201490815
16290,"2007-07-16",2007,2,0.758064516,3,0.24193548,2.241935472,"fish",1,201492292
16291,"2007-08-03",2007,2,1,NA,0,2,"fish",1,201488778
16292,"2017-07-06",2017,3,1,NA,0,3,"fish",0,201492397
16292,"2007-06-29",2007,3,1,NA,0,3,"fish",0,201492397
16293,"2010-07-09",2010,2,0.75,3,0.25,2.25,"fish",1,201492665
16294,"2009-07-17",2009,2,0.5,3,0.5,2.5,"fish",0,201493477
16294,"1992-07-20",1992,3,1,NA,0,3,"fish",0,201493477
16294,"2012-06-07",2012,3,1,NA,0,3,"fish",0,201493477
16295,"2012-10-01",2012,4,1,4,0,4,"bug",0,201494812
16295,"2010-10-08",2010,3,1,3,0,3,"bug",0,201494812
