staSeq,locationName,locationDescription,locationType,ylat,xlong,stateCd,munName,subBasin
20096,"Shepaug River  Unnamed tributary to (Curtis Brook"")""",at Tunnel Road,River/Stream,41.6079,-73.3286,CT,WASHINGTON,6700
16197,Stocking Brook,DS Golf Course Access Road,River/Stream,41.6081,-72.7994,CT,BERLIN,4600
14137,Blackledge River,US Confluence with Lyman Brook (upstream South Main St.),River/Stream,41.6084,-72.4263,CT,MARLBOROUGH,4707
14287,Mattabesset River,upstream Route 372,River/Stream,41.6088,-72.7144,CT,CROMWELL,4600
20209,Babbling Brook,100 meters upstream of Naromi Brook,River/Stream Perennial,41.60882,-73.49103,CT,SHERMAN,6017
16311,Reservoir Brook,between Route 17 and Wilcox Hill Road,River/Stream,41.6089,-72.5999,CT,PORTLAND,4011
15347,Stocking Brook,at Brooke Meadow Road,River/Stream,41.6097,-72.7992,CT,BERLIN,4600
15329,Willow Brook,at Willow Brook Road,River/Stream,41.61,-72.6861,CT,CROMWELL,4600
18597,Palmer Brook,100m UPSTREAM OF HOPEVILLE POND/ HOPEVILLE RD.,River/Stream,41.610032,-71.92679,CT,GRISWOLD,3600
17393,Naromiyocknowhusunkatankshunk Brook (FKA Morrisey),Above Babbling brook confluence 0.75 miles US of Sherman/New Milford town line,River/Stream,41.6103,-73.4884,CT,SHERMAN,6017
18206,Crooked Brook,US four road road,River/Stream,41.610464,-72.764772,CT,BERLIN,4601
14800,Steele Brook,upstream Route 6 (Culter Street),River/Stream,41.6105,-73.1153,CT,WATERTOWN,6912
15342,Coles Brook,at North Road Extension,River/Stream,41.6105,-72.6969,CT,CROMWELL,4600
17154,Naromiyocknowhusunkatankshunk Brook  tributary to,150 M US Mouth,River/Stream,41.6106,-73.4901,CT,SHERMAN,6017
15412,Belcher Brook,at Wildermere Dr.,River/Stream,41.6106,-72.7593,CT,BERLIN,4601
19298,Ashland Pond,center of lake,Riverine Impoundment,41.610805,-71.968528,CT,GRISWOLD,3600
18486,Housatonic River  Unnamed Tributary to,Downstream Carolines Way,River/Stream,41.61153,-73.4465,CT,NEW MILFORD,6000
18507,Mad River,IN PETERSON MEMORIAL PARK,River/Stream,41.611686,-72.985688,CT,WOLCOTT,6914
15327,East Branch Willow Brook,at Evergreen Road,River/Stream,41.6117,-72.6827,CT,CROMWELL,4600
17321,East Spring Brook,DS Nonewaug Road and Porter Hill road,River/Stream,41.6121,-73.1761,CT,BETHLEHEM,6801
18888,Sprain Brook tributary,100 m upstream of Sprain Brook,River/Stream Perennial,41.61216,-73.27035,CT,WASHINGTON,6803
18812,Hatchery Brook,UPSTREAM NORTON RD,River/Stream,41.61239,-72.77896,CT,BERLIN,4601
19960,Riel Brook,US of Rte 207-Across fomr Scholll Hill Rd,River/Stream,41.612411,-72.089294,CT,SPRAGUE,3804
17366,Fawn Hill Brook,Downstream Route 66 and Flood Road,River/Stream,41.6125,-72.4741,CT,MARLBOROUGH,4708
17419,Steele Brook,below northfield rd. bridge,River/Stream,41.6126,-73.1193,CT,WATERTOWN,6912
19156,Weekeepeemee River,Crane Hollow Road,River/Stream,41.612657,-73.22186,CT,BETHLEHEM,6804
16999,Raymond Brook,DS Grayville Rd,River/Stream,41.6128,-72.3681,CT,HEBRON,4701
16290,Jeremy River,between Raymond Brook confluence and Grayville Road,River/Stream,41.6129,-72.3715,CT,HEBRON,4705
18920,Shepaug River  Unnamed Tributary to,,River/Stream Perennial,41.61291,-73.33029,CT,WASHINGTON,6700
15277,East Aspetuck River,Off Paper Mill Rd,River/Stream,41.613,-73.409,CT,NEW MILFORD,6502
17888,Hinkley Brook,DOWNSTREAM OF GOSHEN RD,River/Stream,41.61301,-72.22835,CT,LEBANON,3905
16728,Hatchery Brook,DS of Norton Rd across from Lions Pool,River/Stream,41.6131,-72.7778,CT,BERLIN,4601
18062,Shepaug River,400M BELOW KIRBY BROOK CONFLUENCE,River/Stream,41.61319,-73.32589,CT,WASHINGTON,6700
15328,West Branch Willow Brook,at Evergreen Road,River/Stream,41.6133,-72.6861,CT,CROMWELL,4600
15348,Stocking Brook,at Reservoir Road,River/Stream,41.6135,-72.8019,CT,BERLIN,4600
14666,Aspinook Pond,Upstream Dam at south end of impoundment,Riverine Impoundment,41.6135,-71.9838,CT,GRISWOLD,3700
19411,Great Meadow Brook,DS of N End of Dawley Pond,River/Stream,41.614018,-71.812157,CT,VOLUNTOWN,3601
15096,Reservoir Brook,100 meters DS of reservoir,River/Stream,41.6142,-72.5703,CT,PORTLAND,4011
17978,Raymond Brook,GRAYVILLE PARK,River/Stream,41.6142,-72.3678,CT,HEBRON,4701
19492,McCarthys Brook,Above Plaines Rd,River/Stream,41.614319,-72.125456,CT,FRANKLIN,3804
17135,Walker Brook  tributary to,US mouth  Between Walker Brook Road and Chapin Road,River/Stream,41.614343,-73.355702,CT,NEW MILFORD,6700
19201,Cold Brook,US of Evergreen Rd,River/Stream,41.614397,-72.695025,CT,CROMWELL,4600
17976,Raymond Brook,Below Dam Sample,River/Stream,41.61444,-72.36753,CT,HEBRON,4701
19584,Reservoir Brook,AT Powerline Crossing,River/Stream,41.614576,-72.586989,CT,PORTLAND,4011
15341,Coles Brook,at Evergreen Road,River/Stream,41.6147,-72.695,CT,CROMWELL,4600
16329,Naromiyocknowhusunkatankshunk Brook (FKA Morrisey),Adjacent to Church Road upstream of town line,River/Stream,41.615,-73.4889,CT,SHERMAN,6017
16754,Housatonic River,1 mile South of Squash Hollow Bk,River/Stream,41.615,-73.4519,CT,NEW MILFORD,6000
16784,Jeremy River,End of Grayville Rd. North of Bridge,River/Stream,41.615,-72.3722,CT,HEBRON,4705
19503,Mount Misery Brook Trib,US of Access Rd from Hell Hollow Rd,River/Stream,41.615005,-71.86927,CT,VOLUNTOWN,3602
17974,Raymond Brook,"Within Pond Sample""  (dam upstream 75m)""",River/Stream,41.61514,-72.36775,CT,HEBRON,4701
17975,Raymond Brook,Above Pond Sample,River/Stream,41.61544,-72.36708,CT,HEBRON,4701
15404,Spruce Brook,at Middletown Road,River/Stream,41.6158,-72.7338,CT,BERLIN,4600
16496,Beaver Brook,behind sprague town hall,River/Stream,41.6158,-72.085,CT,SPRAGUE,3804
14278,Little River,upstream Bushell Hollow Road Route 138,River/Stream,41.6158,-72.0416,CT,SPRAGUE,3805
18581,Housatonic River,1km Downstream Squash Hollow Brook,River/Stream,41.615874,-73.45306,CT,NEW MILFORD,6000
14316,Naugatuck River,"Frost Bridge"" - upstream Frost Bridge Echo Lake Rd and Route 262""",River/Stream,41.6159,-73.0579,CT,WATERTOWN,6900
18454,Dickinson Creek,at Route 66,River/Stream,41.6159,-72.4723,CT,MARLBOROUGH,4708
17040,Shetucket River (upper),200 M DS of rte 197,River/Stream,41.6161,-72.0783,CT,SPRAGUE,3800
18958,Walker Brook,Downstream Intersection of Walker Brook and Chapin Rds,River/Stream,41.616449,-73.35282,CT,WASHINGTON,6700
19736,Walker Brook,DS Walker Brook Rd (middle culvert pool),River/Stream Perennial,41.61647,-73.35286,CT,WASHINGTON,6700
14549,Belcher Brook,at Norton Road,River/Stream,41.6165,-72.758,CT,BERLIN,4601
20095,Kirby Brook,Confluence with Shepaug River Us to Tunnel Rd Bridge,River/Stream,41.6166,-73.3234,CT,WASHINGTON,6700
15683,Shetucket River,just below Beaver Brook Confluence,River/Stream,41.6168,-72.0833,CT,SPRAGUE,3800
19959,Beaver Brook  Unnamed tributary to,US of Rte 207,River/Stream,41.616941,-72.100077,CT,SPRAGUE,3804
19354,Portland Reservoir,center of lake,Reservoir,41.617,-72.566,CT,PORTLAND,4012
17977,Raymond Brook,DS OLD COLCHESTER RD,River/Stream,41.617,-72.3651,CT,HEBRON,4701
18618,Merryall Brook,100m Upstream Chinmoy Rd,River/Stream,41.617046,-73.42547,CT,NEW MILFORD,6501
15128,Kirby Brook,300m upstream confluence with Shepaug River,River/Stream,41.6173,-73.3227,CT,WASHINGTON,6700
19964,Bartlett Brook Trib,Dirt Rd off Old Cochester and Levita Rds,River/Stream,41.617499,-72.308535,CT,LEBANON,3902
16204,Steele Brook,at West Road,River/Stream,41.6175,-73.131,CT,WATERTOWN,6912
16946,Pease Brook,At powerline DS of Goshen Hill rd,River/Stream,41.6175,-72.2208,CT,LEBANON,3905
15892,Shetucket River,uptstream Route 97 on west bank,River/Stream,41.6175,-72.085,CT,SPRAGUE,3800
18867,Blackledge River,500m west of Sandy Ln cul-de-sac,River/Stream,41.617548,-72.426253,CT,MARLBOROUGH,4707
14428,Quinnipiac River,adjacent Queen Street,River/Stream,41.6178,-72.8751,CT,SOUTHINGTON,5200
18534,Great Meadow Brook,DS Great Meadow Brook Pond dam,River/Stream,41.618585,-71.81753,CT,VOLUNTOWN,3601
14288,Mattabesset River,downstream Berlin Street,River/Stream,41.6189,-72.7127,CT,CROMWELL,4600
15095,Buck Brook,500 meters US of confluence w/reservoir,River/Stream,41.619,-72.5614,CT,PORTLAND,4011
17002,Reservoir Brook,E of Portland Reservoir In SF at Mulford Rd,River/Stream,41.619,-72.553,CT,PORTLAND,4011
17887,Exeter Brook,BELOW RT 207,River/Stream,41.61907,-72.266,CT,LEBANON,3901
18124,Steele Brook,STARTING AT FIRST BRIDGE CROSSING WITHIN WATERTOWN CC PROPERTY.,River/Stream,41.61917,-73.13528,CT,WATERTOWN,6912
20611,Fawn Hill Brook,DS Mott Hill Road,River/Stream,41.619262,-72.510587,CT,EAST HAMPTON,4708
18586,Mount Misery Brook,50M DOWNSTREAM OF PHILLIPS POND ON TRAIL 1 IN PACHAUG FOREST,River/Stream,41.619297,-71.87385,CT,VOLUNTOWN,3602
15188,Eightmile River  tributary to,upstream Church Hill Road,River/Stream,41.62,-72.909,CT,SOUTHINGTON,5201
16932,Old Stone Mill Brook,US of potash hill rd,River/Stream,41.62,-72.0383,CT,LISBON,3805
14286,Mattabesset River,upstream Route 71A,River/Stream,41.6201,-72.7937,CT,BERLIN,4600
15597,Federal Paperboard,at final effluent outfall,Facility Industrial,41.6202,-72.0399,CT,SPRAGUE,3805
16068,West Aspetuck River,upstream Merryall Road at Lesh Lane,River/Stream,41.6203,-73.4212,CT,NEW MILFORD,6500
20579,Lowden Brook,DS Gardner Road to ledge US,River/Stream,41.620544,-71.853701,CT,VOLUNTOWN,3602
14707,Naugatuck River,Center of Lower Dredge Hole,River/Stream,41.6206,-73.0627,CT,WATERTOWN,6900
14155,Compounce Mountain Brook,at end of Dirt road for reservoir access,River/Stream,41.6206,-72.9353,CT,WOLCOTT,5201
19762,Mine Brook,DS OF EAST COTTON HILL RD,River/Stream,41.620942,-72.581176,CT,PORTLAND,4011
19962,Exeter Brook Trib,US of Ret 207,River/Stream,41.621449,-72.255297,CT,LEBANON,3901
17643,Federal paperboard intake,,Facility Industrial,41.621814,-72.043828,CT,SPRAGUE,3805
14426,Quinnipiac River,downstream Lazy Lane,River/Stream,41.6219,-72.8751,CT,SOUTHINGTON,5200
15127,Shepaug River,in Steep Rock park at river road bridge  tunnel road  or lower church hill,River/Stream,41.622,-73.3255,CT,WASHINGTON,6700
16336,Hatchery Brook,DS RR bridge at Kensington Road,River/Stream,41.622,-72.7697,CT,BERLIN,4601
14705,Naugatuck River,Upper end Lower Dredge Hole,River/Stream,41.6221,-73.065,CT,WATERTOWN,6900
14934,StanChem,at final effulent DSN 001-1,Facility Industrial,41.6221,-72.7143,CT,BERLIN,4600
17054,Smith Pond Brook,DS of powerlines off Northfield Rd,River/Stream,41.6222,-73.1197,CT,WATERTOWN,6912
14376,Papermill Pond  tributary to,upstream RR bridge,River/Stream,41.6222,-72.0448,CT,SPRAGUE,3708
18433,Fawn Brook,at end of Papermill Road,River/Stream,41.62235,-72.4091,CT,MARLBOROUGH,4706
16535,Buck Brook,US Portland Reservoir Off Clark Hill Rd,River/Stream,41.6228,-72.558,CT,PORTLAND,4011
14375,Papermill Pond  tributary to,downstream 1st discharge,River/Stream,41.6228,-72.0449,CT,SPRAGUE,3708
15278,East Aspetuck River,Pratt Center,River/Stream,41.623,-73.4,CT,NEW MILFORD,6502
18922,Shepaug River  Unnamed Tributary to,100 m US mouth,River/Stream Perennial,41.62301,-73.32809,CT,WASHINGTON,6700
17569,Pease Brook,upstream Goshen Hill road and Smith Road intersection,River/Stream,41.62311,-72.22048,CT,LEBANON,3905
15598,Federal Paperboard,at final effluent outfall,Facility Industrial,41.6234,-72.0451,CT,SPRAGUE,3805
14374,Papermill Pond  tributary to,downstream paper storage parking lot,River/Stream,41.6236,-72.0448,CT,SPRAGUE,3708
20470,Shetucket River,Upstream Rte. 97  Near the Sayles School,River/Stream,41.62374,-72.08866,CT,SPRAGUE,3800
18540,Kirby Brook,300m Downstream Route 47,River/Stream,41.623903,-73.31346,CT,WASHINGTON,6700
17394,Naromiyocknowhusunkatankshunk Brook (FKA Morrissey Brook),Below McGoldrick's lower pasture 0.53 miles DS of Sherman/New Milford town line,River/Stream,41.624,-73.4842,CT,NEW MILFORD,6017
18795,Mattabesset River,upstream of Glen Street,River/Stream Perennial,41.62421,-72.78669,CT,BERLIN,4600
18419,Merryall Brook,50m upstream Aspetuck Ridge Rd,River/Stream,41.624238,-73.42903,CT,NEW MILFORD,6501
18011,Squash Hollow Brook,upstream side of Route 7 adjacent to squash hollow road,River/Stream,41.625,-73.467,CT,NEW MILFORD,6000
18010,Squash Hollow Brook,Downstream of Route 7 near squash hollow road,River/Stream,41.625,-73.466,CT,NEW MILFORD,6000
20116,Nonewaug River  NNT to NNT of,DS Hickory Lane,River/Stream,41.625,-73.165,CT,BETHLEHEM,6802
19295,Amston Lake,center of lake,Lake,41.625,-72.328,CT,HEBRON,4701
14373,Papermill Pond  tributary to,upstream paper storage parking lot,River/Stream,41.6251,-72.044,CT,SPRAGUE,3708
14574,Spruce Brook,at Beckly Road,River/Stream,41.6253,-72.7239,CT,BERLIN,4600
18541,Kirby Brook  Unnamed Tributary to,150m upstream confluence with Kirby Brook  adj Route 47/Woodbury Rd,River/Stream,41.625443,-73.30797,CT,WASHINGTON,6700
19109,Buck Brook,DS of Del Reeves Rd,River/Stream,41.625455,-72.556666,CT,PORTLAND,4011
16334,Nonewaug River,1000 meters Downstream Skilton Rd On West bank Watertown landtrust trail and property,River/Stream,41.6255,-73.1593,CT,WATERTOWN,6802
14704,Naugatuck River,Center of (Deepest Point) Middle Dredge Hole,River/Stream,41.6256,-73.0679,CT,WATERTOWN,6900
16916,Nonewaug River  tributary to,DS of Hickory Lane,River/Stream,41.6258,-73.1664,CT,BETHLEHEM,6802
16876,Mountain Brook,DS of Under the Mountain rd,River/Stream,41.6258,-72.1383,CT,FRANKLIN,3804
18613,Weekeepeemee River,Within BLT Two Rivers Preserve  off Route 132,River/Stream,41.626005,-73.22361,CT,BETHLEHEM,6804
15411,Belcher Brook,at mouth upstream confluence with Mattebassett River upstream Lower Lane,River/Stream,41.6263,-72.7572,CT,BERLIN,4601
14665,Aspinook Pond,Middle length of pond,Riverine Impoundment,41.6263,-71.9787,CT,GRISWOLD,3700
17917,Buck Brook,Upper site above Del Reeves road,River/Stream,41.62632,-72.55744,CT,PORTLAND,4011
19990,Mattabesset River,Rt. 372 Mill Street,River/Stream,41.62651,-72.75144,CT,BERLIN,4600
14703,Naugatuck River,immediately below riffle at upper end of Middle Dredge Hole,River/Stream,41.6267,-73.0694,CT,WATERTOWN,6900
14547,Mattabesset River,upstream Lower Lane and Belcher Brook Mouth,River/Stream,41.6267,-72.7574,CT,BERLIN,4600
14478,Lyman Brook  Unnamed tributary to,downstream New London Turnpike,River/Stream,41.6267,-72.4532,CT,MARLBOROUGH,4707
18492,SUM-1,final effluent,Facility Industrial,41.627306,-73.069566,CT,THOMASTON,6900
17333,Wood Creek,at  Route 132,River/Stream,41.6275,-73.2257,CT,BETHLEHEM,6804
18846,"Fawn Brook (East Branch Fawn Brook"")""",DS of old Dam Howe Property,River/Stream,41.6279,-72.40813,CT,HEBRON,4706
19537,Wimisink Brook Trib,DS of RTE 39,River/Stream,41.627907,-73.504587,CT,SHERMAN,6000
17143,East Aspetuck River  tributary to,US Mouth,River/Stream,41.6283,-73.3975,CT,NEW MILFORD,6502
19086,Lyman Brook  Unnamed tributary to,Upstream of Rte 2  75m,River/Stream,41.628414,-72.449226,CT,MARLBOROUGH,4707
14817,Summit Corporation,at end of pipe,Facility Industrial,41.6287,-73.0702,CT,WATERTOWN,6900
19737,Walker Brook,DS Walker Brook Rd (upper culvert pool),River/Stream Perennial,41.62885,-73.5629,CT,WASHINGTON,6700
14702,Naugatuck River,West Center (Deepest Point) Upper Dregde Hole,River/Stream,41.6289,-73.0735,CT,THOMASTON,6900
14700,Naugatuck River,Southeast corner Upper Dredge hole,River/Stream,41.6291,-73.0722,CT,THOMASTON,6900
17130,East Spring Brook  tributary to,DS Green Hill Rd,River/Stream,41.6292,-73.1997,CT,BETHLEHEM,6801
14701,Naugatuck River,West Center (deepest point) Upper Dredge Hole,River/Stream,41.6292,-73.0742,CT,THOMASTON,6900
18792,Lyman Brook,DS Johnson Rd  US Rte 2,River/Stream,41.62929,-72.44559,CT,MARLBOROUGH,4707
14699,Naugatuck River,Center of Upper Dredge Hole,River/Stream,41.6294,-73.074,CT,THOMASTON,6900
20610,Fawn Hill Brook  NNT to,DS Chapman Road,River/Stream,41.629514,-72.50408,CT,EAST HAMPTON,4708
18485,Nibbling Brook,mouth near waterbury Rd,River/Stream,41.629587,-73.069818,CT,THOMASTON,6900
15355,Coles Brook,at Route 3,River/Stream,41.6296,-72.677,CT,CROMWELL,4600
20378,Wood Creek,Upstream from bridge (Arch Bridge Rd.),River/Stream,41.629643,-73.229278,CT,BETHLEHEM,6804
19200,East Aspetuck River,DS of first crossing on Rte 202,River/Stream,41.62971,-73.393392,CT,NEW MILFORD,6502
18590,Lyman Brook  Unnamed tributary to,Upstream New London Turnpike,River/Stream,41.629802,-72.44667,CT,MARLBOROUGH,4707
19267,Lyman Brook  Unnamed tributary to,50 m Downstream Rt 2,River/Stream,41.629968,-72.446969,CT,MARLBOROUGH,4707
14425,Quinnipiac River,downstream Spring Street,River/Stream,41.63,-72.8833,CT,SOUTHINGTON,5200
14698,Naugatuck River,North end Upper Dredge Hole,River/Stream,41.6301,-73.075,CT,THOMASTON,6900
20168,Mattabesset River,Upstream of CT 71-Main St,River/Stream,41.630394,-72.779638,CT,BERLIN,4600
15638,Williams Pond,at deepest part of pond,Lake,41.6304,-72.3015,CT,LEBANON,3902
14322,Naugatuck River,between RR crossing and Dredge Hole impoundment,River/Stream,41.631,-73.0772,CT,THOMASTON,6900
19277,Wood River,Upstream of Hazard Pond,River/Stream,41.631001,-71.796984,CT,VOLUNTOWN,1100
19157,Weekeepeemee River,Adjacent to Mill Pond Road near intersection with Route 132,River/Stream,41.631128,-73.222455,CT,BETHLEHEM,6804
20044,East Spring Brook,30m downstream of Maddox Rd.,River/Stream,41.63119,-73.184787,CT,BETHLEHEM,6801
16884,Naromiyocknowhusunkatankshunk Brook (FKA Morrisey),Across from Gaylordsville cemetary,River/Stream,41.6314,-73.4822,CT,NEW MILFORD,6017
14372,Papermill Pond  tributary to,upstream Potash Hill Road,River/Stream,41.6314,-72.0431,CT,SPRAGUE,3708
20177,Mattabesset River,US of Kensingotn Road,River/Stream,41.63172,-72.769124,CT,BERLIN,4600
15354,Coles Brook,at Gas pipline access,River/Stream,41.6318,-72.6713,CT,CROMWELL,4600
16495,Beaver Brook,50 M DS of Under mountain rd/pond road intersection,River/Stream,41.6319,-72.1364,CT,FRANKLIN,3804
17748,Jericho Brook,40 M US Rte 8,River/Stream,41.632038,-73.080875,CT,WATERTOWN,6900
18056,East Aspetuck River,at Edsands Farm Lane,River/Stream,41.63209,-73.3925,CT,NEW MILFORD,6502
19814,Jeremy River,at Reidy Hill Road,River/Stream,41.632209,-72.37456,CT,HEBRON,4705
18918,Housatonic trib,Across from Straits Rock,River/Stream Perennial,41.6323,-73.469,CT,NEW MILFORD,6000
15532,Jericho Brook,adjacent state forest road upper end at 550' elevation,River/Stream,41.6323,-73.0846,CT,WATERTOWN,6900
18594,Mount Misery Brook  Unnamed tributary to,50m upstream Hell Hollow Road,River/Stream,41.632347,-71.87963,CT,VOLUNTOWN,3602
18456,Hales Brook,upstream route 17,River/Stream,41.63247,-72.6024,CT,PORTLAND,4000
19176,Beaver Brook,US of rte 207  west of under mountain rd,River/Stream,41.632557,-72.141487,CT,FRANKLIN,3804
18981,Lyman Brook,125m downstream of Glenwood Drive culdesac,River/Stream,41.63271,-72.45228,CT,MARLBOROUGH,4707
16785,Jericho Brook,40 M US Rte 8,River/Stream,41.6328,-73.043,CT,PLYMOUTH,6911
15251,Pease Brook,Approx 1 mile east of HS on rt 207,River/Stream,41.6328,-72.2194,CT,LEBANON,3905
14190,Eightmile River,downstream Welch Road,River/Stream,41.6334,-72.9176,CT,SOUTHINGTON,5201
17984,Hope Valley Brook,DOWNSTREAM  OF HOPE VALLEY RD,River/Stream,41.6336,-72.3781,CT,HEBRON,4705
18897,Lyman Brook,Below Rte 66,River/Stream,41.633671,-72.455445,CT,MARLBOROUGH,4707
16775,Mattabesset River,upstream Willow Brook confluence,River/Stream,41.634,-72.7489,CT,BERLIN,4600
20636,Nonewaug River  NNT to,DS of Magnolia Hill Rd,River/Stream,41.6344,-73.16997,CT,BETHLEHEM,6802
18491,Naugatuck River (NR-2a),across from Coreslab above dredge hole,River/Stream,41.634517,-73.077186,CT,THOMASTON,6900
14511,Bailey Pond,50 meters north pond outlet at southern end of pond,Lake,41.635,-71.792,CT,VOLUNTOWN,1100
19504,Naromiyocknowhusunkatankshunk Brook (FKA Morrisey),Housatonic up past Cedar Hill Rd,River/Stream,41.635343,-73.479663,CT,NEW MILFORD,6017
16633,East Spring Brook,US of Magnolia Hill Rd,River/Stream,41.6361,-73.1855,CT,BETHLEHEM,6801
18953,Lake Terramuggus (Marlborough),TERR-1 at deepest part of lake,Lake,41.63612,-72.46783,CT,MARLBOROUGH,4708
18579,"Mount Misery Brook (Hell Hollow Brook"")""",Downstream Hell Hollow Road,River/Stream,41.636777,-71.8699,CT,VOLUNTOWN,3602
16998,Raymond Brook,DS Rte 85 Bridge,River/Stream,41.6369,-72.3461,CT,HEBRON,4701
20303,Hancock Brook  NNT to,Greystone Raod,River/Stream,41.636905,-73.023419,CT,PLYMOUTH,6911
19575,Naromiyocknowhoshunkatankshunk Brook,From Hous. to above Rt 7,River/Stream,41.637314,-73.477139,CT,NEW MILFORD,6017
